,id,tweet,clean,sentimen
5831,1604829035280109568,"@ddyaryanto Hai kak, mohon maaf atas gangguan teknis yang telah terjadi kepada sebagian pelanggan setia Vidio pada Final World Cup 18 Desember 2022. Kendalanya sudah dibantu tim terkait kami. Terima kasih atas pengertiannya🙏 -DK",ddyaryanto hai kak mohon maaf ganggu teknis langgan setia vidio final world cup desember 2022 kendala bantu tim kait terima kasih erti,0
12396,1604541797744926720,"Boleh gak, jangan sebut C R , masa iya argentina udah menang world cup, tapi yg trending C R. Jangan ya please, enjoy the moment. Relax.",boleh iya argentina menang world cup trending jangan please enjoy the moment relax,0
14779,1604534471461462016,"""atok layan world cup terbaik masa argentina vs france"" - azri 2050",atok layan world cup baik argentina france azri 2050,0
1138,1606295467800657920,@micinbalance itu kejadian lama bukan pas world cup,micinbalance jadi world cup,0
3347,1605407484034023425,Lanjut 3 Periode Pak? #PuanMaharani  #FIFAWorldCup   Argentina's World Cup | PPPK | omg viral | Bobo | messi | Janji Allah Nyata |  Pernah  https://t.co/WCntlBJt1r,lanjut periode pak puanmaharani fifaworldcup argentina world cup pppk omg viral bobo messi janji allah nyata pernah https wcntlbjt1r,0
13326,1604538576296849409,"emi martinez cadangan mati sampe tahun 2020. Bernd Leno cedera, kemudian dipercaya arteta.  Setelah itu: 1 FA 1 copa america 1 world cup  iya sih kadang nunggu orang lain kena musibah dulu, baru pintu rejeki kebuka",emi martinez cadang mati 2020 bernd leno cedera percaya arteta telah copa america world cup iya sih kadang nunggu orang kena musibah pintu rejeki buka,0
9284,1604622780494155776,@idextratime Olympic dan World Cup U20 ada pialanya kah,idextratime olympic world cup u20 piala,0
19372,1604472776198193154,@Emtezet @PKSDKIJakarta Argentina 2 - 0 Perancis Insyaallah Messi angkat trophy world cup Aamiin yra ....,emtezet pksdkijakarta argentina perancis insyaallah messi angkat trofi world cup aamiin yra,0
247,1607004192933318656,https://t.co/keCihyO3Vf Cari info lowongan kerja regulasi tenaga kerja asing dengan fakta gratis tanpa biaya formulir lamaran keja,https kecihyo3vf cari info lowong kerja regulasi tenaga kerja asing fakta gratis biaya formulir lamar kerja,0
18708,1604491225931059200,Layan jap world cup..tengok messi last beraksi.  #ArgentinaVsFrance,layan jap world cup lihat messi last aksi argentinavsfrance,0
18605,1604492807418544128,ayolah straight set aja biar kalian cepet kelar bisa nonton final world cup  https://t.co/hZpEbuMP8g,ayo straight set cepat kelar nonton final world cup https hzpebump8g,0
19708,1604453890883473410,"19.29. Final world cup 2022 nanti, gw prediksi francis dapat penalti",final world cup 2022 prediksi francis penalti,0
18706,1604491251931545600,"Masih open yaaa, fast respond ke WA dulu, lagi nonton final world cup 💃🏻",masih open yaaa fast respond nonton final world cup,0
11066,1604551386774925312,"world cup berikutnya udah 48 tim, terus ada perubahan beberapa format. gonna be very strange",world cup tim ubah format gon very strange,0
4296,1605131760693559299,"Omusajja mu disitulikiti ye Mayuge,  Isa Tibinuma, 30 yewadde obutwa naafa oluvannyuma lw’okufiirwa ssente 800,000 zeyabadde asibye mu betting ng’agamba nti France ejja kukuba Argentina ku fayinolo za world cup ne Morocco okukuba Croatia.",omusajja disitulikiti mayuge isa tibinuma yewadde obutwa naafa oluvannyuma okufiirwa ssente 800 000 zeyabadde asibye betting agamba nti prancis ejja kukuba argentina fayinolo world cup morocco okukuba croatia,0
646,1606642080423739392,Rasa sepi pulak tkdak world cup ni,rasa sepi world cup,0
15198,1604533277439983616,Begadang nonton final world cup ❌  Begadang karena tidur siang kelamaan ✔️,begadang nonton final world cup begadang tidur siang,0
7962,1604695568684810240,Malam td layan fina world cup…rupenye layan 15 minit je…tau2 dah 6.30 pagi…apepontabolehhhh 🥲,malam layan fina world cup rupenye layan minit tau2 udah pagi apepontabolehhhh,0
11149,1604550757302370305,"@idextratime Sudah lebih besar, golden boot 2022 &amp; juara world cup 2018.",idextratime sudah golden boot 2022 amp juara world cup 2018,0
1817,1605960139789389824,@nextjack1995 @milanirgi @neohistoria_id @idextratime Di final gw anggap mbappe gendong prancis apa itu lu anggap gw anti messi? Padahal komen gw tentang final world cup bukan cuma mbappe gendong prancis.. Kesimpulan opini gw yg sebut argentina layak juara apa gak lu anggap?🤣 Niat bgt bikin opini nyerang pribadi gw🤣🤣🤣,nextjack1995 milanirgi neohistoria id idextratime final anggap mbappe gendong prancis anggap anti messi padahal komen final world cup mbappe gendong prancis simpul opini argentina layak juara anggap niat bikin opini nyerang pribadi,0
16658,1604519529270620160,Nasib baik terjaga. Dapat la tengok drama second half world cup ni 😭,nasib jaga dapat lihat drama second half world cup,0
2761,1605564441474797568,Lanjut MITSUBISHI CUP Setelah Fifa World Cup,lanjut mitsubishi cup telah fifa world cup,0
5192,1604895158977249281,Argentina fans dekat Souq Wakif sempat le merasa world cup dkt qatar 😄  https://t.co/iG6oO5B2Kl,argentina gemar souq wakif world cup dkt qatar https ig6oo5b2kl,0
5728,1604835651349671937,@i_am__Raju @iamsrk Iske pass tv tha maan leta hu lekin uss time koi bhi Indian Fifa world cup nhi dekhta tha 😹,i am raju iamsrk iske pass tha maan leta lekin uss time koi bhi indian fifa world cup nhi dekhta tha,0
13282,1604538698187436034,Argentina deserves to win. Fighting spirit dari awal sampai habis.   France boleh cuba lg next world cup. Semua muda2 lagi.,argentina deserves win fighting spirit habis prancis cuba world cup semua muda2,0
4783,1605029851618238465,@denni_sauya @erickthohir Sukseskan world cup U20 Indonesia 👌,denni sauya erickthohir sukses world cup u20 indonesia,0
9418,1604612557008179200,@HntzkAKB @samijajung @sarwanvanjava @idextratime Wkwk lautaro kayaknya world cup ini g ngegolin ya?,hntzkakb samijajung sarwanvanjava idextratime wkwk lautaro world cup ngegolin,0
16496,1604521669842079746,World cup bookie lah ni. Rabiot pun boleh main final,world cup bookie rabiot main final,0
16078,1604527534481166336,Piala World Cup sebijik mcm Ganu lwn Perak final Malaysia 😂,piala world cup sebijik ganu lwn perak final malaysia,0
9943,1604570814124158976,Argentina juara world cup Messi bisa pensiun dengan indah achievement udah dicapai semuanya. Di level klub juara udah banyak dan di negara udah lengkap.,argentina juara world cup messi pensiun indah achievement capai level klub juara negara lengkap,0
321,1606954164864647168,"LIVE at iNews AFF Mitsubishi Electric Cup 2022, Indonesia vs Brunei Darussalam  https://t.co/dSRbXK1a4F",live inews aff mitsubishi electric cup 2022 indonesia brunei darussalam https dsrbxk1a4f,0
114,1607102325247868928,https://t.co/keCihyO3Vf Cari info lowongan kerja tenaga kerja asing bpjs ketenagakerjaan dengan fakta gratis tanpa biaya formulir lamaran keja,https kecihyo3vf cari info lowong kerja tenaga kerja asing bpjs ketenagakerjaan fakta gratis biaya formulir lamar kerja,0
9301,1604621808158003200,"Argentina &amp; Perancis masuk putaran Final World Cup Qatar 2022  Pertandingan akan berlangsung di Stadion Lusail Iconic, tentu hal ini mengundang banyak spekulasi , Masmen BUMN @erickthohir  meyakini &amp; berharap dominasi piala dunia harus merata jgn melulu Eropa   #BangkitBersamaET  https://t.co/6pHTwCnbYC",argentina amp perancis masuk putar final world cup qatar 2022 tanding stadion lusail iconic undang spekulasi masmen bumn erickthohir amp harap dominasi trofi dunia rata melulu eropa bangkitbersamaet https 6phtwcnbyc,0
1525,1606136320815820800,@eddie2392501 @eastafricatv Wanawapa FIFA imepata faida kubwa sana world cup ya 2022 imeingiza faida ya paund billion 6.5 bila udhamini wa pombe michuano ya world cup ya 2018 walipata faida ya paund million 668 tena kwa udhamini wa pombe RAIS wa FIFA ameweka wazi wamejifunza uzuri wa nchi za kiarabu,eddie2392501 eastafricatv wanawapa fifa imepata faida kubwa world cup 2022 imeingiza faida paund billion udhamini pombe michuano world cup 2018 walipata faida paund million 668 tena kwa udhamini pombe rais fifa ameweka wazi wamejifunza uzur nchi kiarabu,0
15753,1604531281802702850,Gila wei hatrick dlm final World Cup.,gila wei hatrick final world cup,0
19308,1604476003736096768,ini final world cup jungkook gk mau tampil lg?,final world cup jungkook tampil,0
1716,1605996776640589824,@somanykuns Bana nilikua naona milkshake imenipita na imerudi hot wheels pia imetoka ronga ikanipita ikarudi nikiwa karibu kufika,somanykuns bana nilikua naona milkshake imenipita imerudi hot wheels pia imetoka ronga ikanipita ikarudi nikiwa karibu kufika,0
10647,1604554970342518784,World Cup mudunjuthu... Po po po... @Vadiveluhere  https://t.co/R70I7faTlj,world cup mudunjuthu vadiveluhere https r70i7fatlj,0
2307,1605785185123176448,@MuhdSyazni11 @adlanniizar @HRHJohorII Betul tu. Msia tarik diri selamanya dari piala aff. Main world cup aje lepas ni. Piala aff bukan standard msia,muhdsyazni11 adlanniizar hrhjohorii betul msia tarik trofi aff main world cup aje piala aff standard msia,0
3957,1605197210278584321,Bayangkan Indonesia juara piala dunia (world cup) betapa bahagia dan bangganya warga indo (bayangkan saja dulu) Negara lain saja juara kita warga indo bahagia dan bangga #FIFAWorldCup #Messi #Messi𓃵,bayang indonesia juara trofi dunia world cup betapa bahagia bangga warga indo bayang negara juara warga indo bahagia bangga fifaworldcup messi messi,0
13041,1604539511073288192,Siapa nak fight Mbappe untuk next GOAT? Haaland memang susah la nak menang dengan Norway. Nak main world cup pun tak lepas.,siapa fight mbappe goat haaland susah menang norway nak main world cup,0
11275,1604549719992045568,@Delhiite_ Mbappe die hard fan hai cr7 kaà Wo bola tha world cup jeet ke usko tribute dega jb Portugal bahar hua.,delhiite mbappe die hard fan hai cr7 ka bola tha world cup jeet usko tribute dega portugal bahar hua,0
6061,1604812406013952001,@luhut_banserp @novalleneuve33 @rhanbasythf @bintangemon Mau argumen? nih bahas katanya ronaldo menggendong portugal di world cup tapi buktinya mana? Kalo mau argumen makek data ya jangan asal ngoceh doang  https://t.co/PU3HKbxAkn,luhut banserp novalleneuve33 rhanbasythf bintangemon mau argumen nih bahas ronaldo gendong portugal world cup bukti kalo argumen makek data ngoceh https pu3hkbxakn,0
13826,1604537407532986368,"Blf! Selamat kojeng, Argentina menang world cup  https://t.co/sMJ95SFHvm",blf selamat kojeng argentina menang world cup https smj95sfhvm,0
10356,1604558815432933376,@ibflorea bonk,ibflorea bonk,0
8305,1604675757527404545,@DrAvishek Jeet par toh duniya taali bajati hai sir … Iss bande ne World Cup final mein char goal kiye aur phir bhi losing side pe … I clap for Mbappe 👏👏👏👏,dravishek jeet par duniya taali bajati hai sir iss bande world cup final mein char goal kiye aur phir bhi losing side clap for mbappe,0
401,1606874908159508480,Ivi kwanini baadhi ya waislamu always wanakuwa na ubaguzi kwa mfano muislamu Aki post merry X mass wanamtukana good example ni mo salah every year wanamtukana..but sisi wakristu we don’t care  uwa tunawatakia Eid njema bila kujar udini ..they should stop that sio vizuri  https://t.co/0wqXrr90rC,ivi kwanini baadhi waislamu always wanakuwa ubaguzi kwa mfano muislamu aki post merry mass wanamtukana good example salah every year wanamtukana but sisi wakristu don care uwa tunawatakia eid njema kujar udini they should stop that sio vizuri https 0wqxrr90rc,0
18538,1604493906334617600,nak layan world cup kat mamak dengan sheben tapi dia kerja pulak esok. laahaaai shiannn. kat tv jelah eh 🤣,layan world cup kat mamak sheben kerja esok laahaaai shiannn kat jelah,0
2908,1605527560321892353,"@hermawan_devina @tirta_cipeng Isinya verratti, donnarumma, bonucci dan kawan"" nya yang tak lolos world cup 2022",hermawan devina tirta cipeng isi verratti donnarumma bonucci kawan nya lolos world cup 2022,0
2657,1605601149180149761,GOAL! Alanyaspor in Turkey Turkish Cup Alanyaspor 3-2 Eyüpspor GOAL! Asante Kotoko in Ghana Premier League Asante Kotoko 2-1 Berekum Chelsea GOAL! Reims in World Club Friendlies 3 Reims 1-0 Lens,goal alanyaspor turkey turkish cup alanyaspor ey pspor goal asante kotoko ghana premier league asante kotoko berekum chelsea goal reims world club friendlies reims lens,0
8228,1604679622599544832,next Messi junior harus bawa piala world cup juga yaa,messi junior bawa trofi world cup,0
9359,1604617038085095424,Apakah world cup ini jadi transisi buat mbappe melanjutkan title GOAT dari messi,apakah world cup transisi mbappe lanjut title goat messi,0
5853,1604828271446982656,"@dapdinn Halo kak mohon maaf atas ketidaknyamanannya terkait kualitas tayangan di pertandingan Final World Cup 18 Desember 2022, kendala sudah ditangani oleh team kami dan kamu sudah bisa menggunakan aplikasi Vidio kembali dengan nyaman, terima kasih atas pengertiannya🙏 -DK",dapdinn halo kak mohon maaf ketidaknyamanannya kait kualitas tayang tanding final world cup desember 2022 kendala tangan team aplikasi vidio nyaman terima kasih erti,0
8874,1604646464269213696,@anwarman_ Itu la tu. Maso awal game. Tanyo support mano. Semuo negaro di sobut ea. Yang tak masuk World Cup pun ado. Alih² Final. Vamos Argentina lak tetibo. 🤣🤣,anwarman itu maso game tanyo dukung mano semuo negaro sobut yang masuk world cup ado alih final vamos argentina lak tetibo,0
4226,1605147525291409411,My World Cup XI (4-2-1-3) GK: Martinez RB: Hakimi CB: Romero CB: Gvardiol LB: Theo DM: Amrabat CM: Modric AM: Griezzman RW: Messi CF: Alvarez LW: Mbappe  Coach: Scaloni,world cup martinez hakim romero gvardiol theo amrabat modric griezzman messi alvarez mbappe coach scaloni,0
1635,1606054746657198081,@c7meIo 0/6 wallahi,c7meio wallahi,0
17384,1604508323159891969,"Haan haan mai nhi dekhta football but aaj final hai world cup ka to dekh lete hai , ronaldo or messi k alawa kisi ko janta bi nhi, bta rhe hai messi ka last world cup hai acha banda hai, jeetna chahiye  #ArgentinaVsFrance #Final #messi #FIFAWorldCup #Messi𓃵  https://t.co/NDwIiH35fn",haan haan mai nhi dekhta sepak bola but aaj final hai world cup kak dekh lete hai ronaldo messi alawa kisi janta nhi bta rhe hai messi kak last world cup hai acha banda hai jeetna chahiye argentinavsfrance final messi fifaworldcup messi https ndwiih35fn,0
5123,1604907270852464640,"@jjjul16 Hai kak, mohon maaf atas gangguan teknis yang terjadi pada sebagian pelanggan Vidio pada Final World Cup 18 Desember 2022. Vidio akan terus memperbaiki &amp; memberikan layanan terbaik untuk semua pengguna Vidio agar tetap nyaman menyaksikan semua konten yang tersedia di Vidio🙏-PS",jjjul16 hai kak mohon maaf ganggu teknis langgan vidio final world cup desember 2022 vidio baik amp layan baik guna vidio nyaman saksi konten sedia vidio,0
16480,1604521893360730112,Yaelah Giroud udah subbed pake Yellow Card segala bikin minus poin Fantasy World Cup gua aje,yaelah giroud subbed pakai yellow card bikin minus poin fantasy world cup aje,0
2533,1605672033664192513,Da a Nigeria akasa gasar world cup  Da Tuni ance kofin......😂😎,nigeria akasa gasar world cup tun ance kofin,0
14625,1604535810740875267,emang World Cup kudu sa drama ieuu.....,emang world cup kudu drama ieuu,0
8619,1604659208678674432,Seronok tengok Argentina menang World Cup.  https://t.co/ADklO9LTsh,seronok lihat argentina menang world cup https adklo9ltsh,0
13845,1604537360745521152,menutup perjalanan di world cup dengan menjadi world champion yaaa 😭😭😭😭😭 congratsss messiii,tutup jalan world cup world champion yaaa congratsss messiii,0
7144,1604744494133710849,Tengok world cup final la semalam. Aku pun rabak harini keje hahaha,tengok world cup final malam aku rabak harini keje hahaha,0
19163,1604479346265071621,"Karena Freya, Raisha, dan Anindya berakhiran huruf A.  Yang menang world cup 2022 adalah Argentina 🇦🇷🇦🇷🇦🇷",karena freya raisha anindya akhir huruf yang menang world cup 2022 argentina,0
